name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
D^2 h1^5 i1,106,20,59,0,-1,,,,,,,,
_D^2 M h1^4 c0,106,20,56,1,1,,,,_D^2 M h1^5 c0,,,,
D h2 c1 g^3,106,20,61,0,3,,,,,,,,
D^2 h0 h2 g m,106,21,58,0,-2,,,,,,,3,M P D h1^3 c0 e0
_h1^8 g D4,106,21,62,1,0,,,,,,,,
_D^2 M P h1^4,106,21,55,1,2,,,,_D^2 M P h1^5,,,,
h2^2 g^5,106,22,64,0,-2,,,,,,h1^2 h3 g^5,,
P h1^10 h6 c0 e0,106,22,61,0,0,,,,P h1^11 h6 c0 e0,,,,
D^2 M h1^5 c0,106,22,58,0,2,,,,D^2 M h1^6 c0,,,,
M D h1^6 d0 e0,106,24,60,0,0,,,,M D h1^7 d0 e0,,,,
h4 g3,107,5,56,0,0,,h0 h4 g3,,h1 h4 g3,,h2 h4 g3,,
h0 h4 g3,107,6,56,0,0,,h0^2 h4 g3,,,,,,
h0^2 h4 g3,107,7,56,0,-1,,,,,,,,
"x107,7",107,7,56,0,1,,,,,,,,
D h6 g,107,9,56,0,0,,D h0 h6 g,,D h1 h6 g,,D h2 h6 g,,
h1 g2 H1,107,10,58,0,-2,,,,,,,,
D h0 h6 g,107,10,56,0,0,,,,,,,,
_D h1^2 h6 e0,107,10,55,1,2,,,,_D h1^3 h6 e0,,,3,"_h1^2 x103,12"
_M D1 h1^2 h3,107,12,57,1,-2,,,h,h6 d0^2 e0,,,3,M D1 P h1
D h1^3 h6 e0,107,12,57,0,0,,,,D h1^4 h6 e0,,,3,"h1^3 x103,12"
"x107,12",107,12,56,0,2,,,,,,,,
D1 h1^2 i1,107,13,60,0,-3,,,,D1 h1^3 i1,,,,
_i1^2,107,13,59,1,-1,,,,_h1 i1^2,,,,
"x107,13",107,13,57,0,1,,,,,,"h2 x107,13",,
D1 h2 g d1,107,13,60,0,3,,,,,,D1 h2^2 d1 g,,
_h1^6 h6 e0 g,107,14,59,1,-1,,,,_h1^7 h6 e0 g,,,3,_M D1 h1^8
"_h1^3 x103,12",107,14,56,1,1,,,,"_h1^4 x103,12",,,,
_t D^2 e1 g,107,15,55,1,-7,,,,,h,D^2 C0,3,_t D^2 h1 g T
_t h2 g^2 C',107,15,58,1,-5,,,,,,_t h0 h2 g^2 G0,,
_h1 g d1 i1,107,15,60,1,-3,,,,_h1^2 g d1 i1,,,,
_D h3 B6 g,107,15,57,1,-1,,,,,,,,
D^2 j1,107,15,57,0,1,,,,D^2 h1 j1,,,,
M D1 h1^2 c0,107,15,59,0,3,,,,M D1 h1^3 c0,,,,
B6 d1 g,107,15,60,0,5,,,,,,,,
h1 i1^2,107,15,61,0,7,,,,h1^2 i1^2,,,,
t h1 g^2 G0,107,16,60,0,-4,,,,,,,,
h1^7 h6 e0 g,107,16,61,0,-2,,,,h1^8 h6 e0 g,,,3,M D1 h1^9
D^2 h1^2 D4,107,16,57,0,0,,,,D^2 h1^3 D4,,,,
M D1 P h1^2,107,16,58,0,2,,,,M D1 P h1^3,,,,
"h1^4 x103,12",107,16,58,0,4,,,,"h1^5 x103,12",,,,
h1^2 g d1 i1,107,17,62,0,-6,,,,,,,,
_D^2 h1^2 h5 c0 e0,107,17,56,1,-4,,,,_D^2 h1^3 h5 c0 e0,,,3,_D^2 M h1^4 c0
_D^3 h1^2 d1,107,17,55,1,-2,,,,_t^2 D^2 c1 g^2,,,,
_t^3 B5 g^2,107,17,56,1,0,,,h,D^2 h1^3 Q2,,,,
_h1^2 d1^2 g^2,107,17,61,1,2,,,,,,,,
D^2 h1 e1 g,107,17,58,0,4,,,,D^2 h1^2 e1 g,,,,
g^2 C'',107,17,61,0,6,,,,,,h2 g^2 C'',3,D h2 c1 g^3
_P^3 h1^2 h6 e0,107,18,55,1,-3,,,,_P^3 h1^3 h6 e0,,,3,_D^2 M P h1^4
"_h1^5 x101,14",107,18,59,1,-1,,,,"_h1^6 x101,14",,,,
_M D1 h1^9,107,18,60,1,1,,,,_M D1 h1^10,,,,
M D^2 d0,107,18,56,0,3,,,,M D^2 h1 d0,,M D^2 h0 e0,,
D^2 h1^3 h5 c0 e0,107,19,58,0,-3,,,,D^2 h1^4 h5 c0 e0,,,3,D^2 M h1^5 c0
_D^2 h1^5 i1,107,19,58,1,-1,,,h,t D^2 g^3,,,3,D^2 M h1^5 c0
"h1^5 y102,14",107,19,62,0,1,,,,,,,,
D^2 c1 g^2,107,19,59,0,3,,,,,,D^2 h2 c1 g^2,,
P^3 h1^3 h6 e0,107,20,57,0,-2,,,,,,,,
"h1^6 x101,14",107,20,61,0,0,,,,"h1^7 x101,14",,,,
M D1 h1^10,107,20,62,0,2,,,,M D1 h1^11,,,,
_t h2^2 g^5,107,21,62,1,-3,h,D h2^2 e0 g^3,,,h,D h2^2 g^4,,
_P h1^10 h6 c0 e0,107,21,60,1,-1,,,,_P h1^11 h6 c0 e0,,,3,M D h1^6 d0 e0
_D^2 M h1^5 c0,107,21,57,1,1,,,,_D^2 M h1^6 c0,,,,
M c0 e0^2 g + D D1 h1^6 c0 e0,107,21,61,0,3,,,,M h1 c0 e0^2 g,,,,
D h2^2 e0 g^3,107,22,62,0,-1,,P h1^11 h6 c0 e0,,,,"h1^9 x101,14",,
_D^2 M P h1^5,107,22,56,1,1,,,,_D^2 M P h1^6,,,,
P h1^11 h6 c0 e0,107,23,62,0,-1,,,,,,,,
D^2 M h1^6 c0,107,23,59,0,1,,,,D^2 M h1^7 c0,,,,
M D h1^7 d0 e0,107,25,61,0,0,,,,,,,,
_P^12 h1^2 c0,107,52,54,1,0,h,P^13 h2,,loc,h,P^12 h0 d0,,
P^13 h2,107,53,54,0,0,,P^13 h0 h2,,,,P^12 h0^2 d0,,
P^13 h0 h2,107,54,54,0,0,,,,,,,,
h1 h4 g3,108,6,57,0,0,,,,h1^2 h4 g3,,,,
"x108,7",108,7,57,0,0,,,,,,,,
"h0 h3 x101,8",108,10,58,0,-1,,,,,,,,
D h1 h6 g,108,10,57,0,1,,,,,,,,
"x108,11",108,11,57,0,-1,,,,,,,,
_D h1^3 h6 e0,108,11,56,1,1,,,,_D h1^4 h6 e0,,,3,"_h1^3 x103,12"
d1^2 g2,108,12,60,0,-3,,,,,,,,
_D1 h1^2 i1,108,12,59,1,-1,,,,_D1 h1^3 i1,,,,
_t D1 h2 g d1,108,12,58,1,1,,,h,"y109,13",,,,
"h1^2 x106,10",108,12,59,0,3,,,,"h1^3 x106,10",,,3,M D1 h1^2 c0
h6 d0^2 e0,108,13,58,0,-1,,,,h1 h6 d0^2 e0,,,3,M D1 P h1^2
D h1^4 h6 e0,108,13,58,0,1,,,,D h1^5 h6 e0,,,3,"h1^4 x103,12"
_M D1 h1^2 c0,108,14,58,1,-6,h,M D1 P h2,,_M D1 h1^3 c0,,,,
D1 h1^3 i1,108,14,61,0,-4,,,,D1 h1^4 i1,,,,
_B6 d1 g,108,14,59,1,-2,,,,_B6 h1 d1 g,,,,
_D^2 j1,108,14,56,1,0,,,,_D^2 h1 j1,,,,
_h1 i1^2,108,14,60,1,2,,,,_h1^2 i1^2,,,,
D^2 D1 h1 h3,108,14,57,0,4,,,,D^2 D1 h1^2 h3,,,,
"x108,14",108,14,57,0,6,,,,"h1 x108,14",,,,
h2^2 g^2 H1,108,15,61,0,-4,,,,,,,,
_t^2 h1 g^2 G0,108,15,58,1,-2,,,,,,,,
_h1^7 h6 e0 g,108,15,60,1,0,,,,_h1^8 h6 e0 g,,,3,_M D1 h1^9
M D1 P h2,108,15,58,0,2,,M D1 P h0 h2,,,,,,
"_h1^4 x103,12",108,15,57,1,4,,,,"_h1^5 x103,12",,,,
_h1^2 g d1 i1,108,16,61,1,-7,,,h,h0 h2 g^2 G0,,,,
D^2 h1 j1,108,16,58,0,-5,,,,D^2 h1^2 j1,,,,
M D1 h1^3 c0,108,16,60,0,-3,,,,M D1 h1^4 c0,,,,
h1^2 i1^2,108,16,62,0,-1,,,,h1^3 i1^2,,,,
M D1 P h0 h2,108,16,58,0,1,,,,,,,,
D g^2 g2,108,16,60,0,3,,,,D^2 h1 g^2 g2,,,,
_D^2 h1 e1 g,108,16,57,1,5,,,,_D^2 h1^2 e1 g,,,,
_D^2 h1^2 Q2,108,16,55,1,7,,,,_D^2 h1^3 Q2,,,,
h1^8 h6 e0 g,108,17,62,0,-3,,,,h1^9 h6 e0 g,,,3,M D1 h1^10
D^2 h1^3 D4,108,17,58,0,-1,,,,D^2 h1^4 D4,,,,
M D1 P h1^3,108,17,59,0,1,,,,M D1 P h1^4,,,,
"h1^5 x103,12",108,17,59,0,3,,,,"h1^6 x103,12",,,,
_D^2 h1^3 h5 c0 e0,108,18,57,1,-4,,,,_D^2 h1^4 h5 c0 e0,,,3,_D^2 M h1^5 c0
"_h1^5 y102,14",108,18,61,1,-2,,,h,h2 B5 g^2,,,3,M c0 e0^2 g + D D1 h1^6 c0 e0
_t^2 D^2 c1 g^2,108,18,56,1,0,,,h,D^3 h2^2 n,,,,
D^2 h1^3 Q2,108,18,57,0,2,,,,D^2 h1^4 Q2,,,,
D^2 h1^2 e1 g,108,18,59,0,4,,,,,,,,
M h2 g^3,108,19,62,0,-4,,M h0 h2 g^3,,,,,,
_P^3 h1^3 h6 e0,108,19,56,1,-2,,,,_t^2 D^2 h0 g^3,,,3,_D^2 M P h1^5
"_h1^6 x101,14",108,19,60,1,0,,,,"_h1^7 x101,14",,,,
_M D1 h1^10,108,19,61,1,2,,,,_M D1 h1^11,,,,
M D^2 h1 d0,108,19,57,0,4,,,,,,,,
D^2 h1^4 h5 c0 e0,108,20,59,0,-2,,,,D^2 h1^5 h5 c0 e0,,,3,D^2 M h1^6 c0
M h0 h2 g^3,108,20,62,0,0,,,,,,,,
t D^2 g^3,108,20,59,0,2,,,,t D^2 h1 g^3,,,3,D^2 M h1^6 c0
D^2 h0 g^3,108,21,60,0,-2,,D^2 h0^2 g^3,,,,,,
"h1^7 x101,14",108,21,62,0,0,,,,"h1^8 x101,14",,,,
M D1 h1^11,108,21,63,0,2,,,,M D1 h1^12,,,,
_P h1^11 h6 c0 e0,108,22,61,1,-4,,,,,,,3,M D h1^7 d0 e0
D^2 h0^2 g^3,108,22,60,0,-2,,,,,,,,
h1 h3 g^5,108,22,65,0,0,,,,h1^2 h3 g^5,,,,
_D^2 M h1^6 c0,108,22,58,1,2,,,,_D^2 M h1^7 c0,,,,
M h1 c0 e0^2 g,108,22,62,0,4,,,,,,,,
_D^2 M P h1^6,108,23,57,1,0,,,,_D^2 M P h1^7,,,,
D^2 M h1^7 c0,108,24,60,0,-1,,,,,,,,
e0^4 g^2,108,24,64,0,1,,,,h1 e0^4 g^2,,,,
DD11,109,5,57,0,0,,,,,,,,
h1^2 h4 g3,109,7,58,0,0,,,,,,,,
M h1 h6,109,8,57,0,0,,,,M h1^2 h6,,,,
D h2 h6 c1,109,9,57,0,0,,,,,,,,
"h1 h3 x101,8",109,10,59,0,-1,,,,,,,,
"x109,10",109,10,58,0,1,,,,,,,,
e1 l1,109,11,60,0,-2,,,,,,,,
"_h1^2 x106,10",109,11,58,1,0,h,h6 d0 l,,"_h1^3 x106,10",,,3,_M D1 h1^2 c0
_t d1^2 g2,109,11,58,1,2,,,h,"x110,12",,,,
"x109,12",109,12,57,0,-2,,,,"h1 x109,12",,,2?,D^2 D1 h1 h3
"x109,12 again",109,12,57,0,-2,,,,,,,2?,"x108,14"
h6 d0 l,109,12,58,0,0,,h0 h6 d0 l,,,,,3,M D1 P h2
_D h1^4 h6 e0,109,12,57,1,2,,,,_D h1^5 h6 e0,,,3,"_h1^4 x103,12"
_D1 h1^3 i1,109,13,60,1,-4,,,,_D1 h1^4 i1,,,,
h0 h6 d0 l,109,13,58,0,-2,,,,,,,3,M D1 P h0 h2
"y109,13",109,13,59,0,0,,,,"h1 y109,13",,,,
"h1^3 x106,10",109,13,60,0,2,,,,"h1^4 x106,10",,,3,M D1 h1^3 c0
"x109,13",109,13,57,0,4,,,,"h1 x109,13",,,,
_t h2^2 g^2 H1,109,14,59,1,-4,,,,,,,,
D^2 A',109,14,56,0,-2,,,,,,,,
_t M D1 P h2,109,14,56,1,0,,_t M D1 P h0 h2,h,"x110,15",,,,
h1 h6 d0^2 e0,109,14,59,0,2,,,,h1^2 h6 d0^2 e0,,,3,M D1 P h1^3
D h1^5 h6 e0,109,14,59,0,4,,,,D h1^6 h6 e0,,,3,"h1^5 x103,12"
_M D1 h1^3 c0,109,15,59,1,-7,,,,_M D1 h1^4 c0,,,,
D1 h1^4 i1,109,15,62,0,-5,,,,D1 h1^5 i1,,,,
_t M D1 P h0 h2,109,15,56,1,-3,,_t^2 M D1 P h1^3,,,,,,
_B6 h1 d1 g,109,15,60,1,-1,,,,_B6 h1^2 d1 g,,,,
_D^2 h1 j1,109,15,57,1,1,,,,_D^2 h1^2 j1,,,,
_h1^2 i1^2,109,15,61,1,3,,,,_h1^3 i1^2,,,,
D^2 D1 h1^2 h3,109,15,58,0,5,,,,,,,,
"h1 x108,14",109,15,58,0,7,,,,,,,,
_h1^8 h6 e0 g,109,16,61,1,-3,,,,_h1^9 h6 e0 g,,,3,_M D1 h1^10
"_h1^5 x103,12",109,16,58,1,-1,,,,"_h1^6 x103,12",,,,
_t^2 M D1 P h1^3,109,16,56,1,1,h,"x109,17",,,,,,
_D^2 h1^3 D4,109,16,57,1,3,,,,_D^2 h1^4 D4,,,3,M D^2 h1 d0
h0 h2 g^2 G0,109,17,62,0,-8,,,,,,,,
D^2 h1^2 j1,109,17,59,0,-6,,,,,,,,
M D1 h1^4 c0,109,17,61,0,-4,,,,M D1 h1^5 c0,,,,
"x109,17",109,17,56,0,-2,,"h0 x109,17",,,,,,
"h1^3 x106,14",109,17,60,0,0,,,,"h1^4 x106,14",,,,
h1^3 i1^2,109,17,63,0,2,,,,h1^4 i1^2,,,,
D^2 h1 g^2 g2,109,17,61,0,4,,,,D^2 h1^2 g^2 g2,,,,
_D^2 h1^2 e1 g,109,17,58,1,6,,,,_t^2 h2 B5 g^2,,,,
_D^2 h1^3 Q2,109,17,56,1,8,,,,_D^2 h1^4 Q2,,,,
h1^9 h6 e0 g,109,18,63,0,-4,,,,h1^10 h6 e0 g,,,3,M D1 h1^11
D^2 h1^4 D4,109,18,59,0,-2,,,,D^2 h1^5 D4,,,,
M D1 P h1^4,109,18,60,0,0,,,?,M D1 P h1^5,,,,
"h1^6 x103,12",109,18,60,0,2,,,?,M D1 P h1^5,,,,
"h0 x109,17",109,18,56,0,4,,"h0^2 x109,17",,,,,,
_t M h0 h2 g^3,109,19,60,1,-5,h,M D h2^2 e0^2,,,,,,
_D^2 h1^4 h5 c0 e0,109,19,58,1,-3,,,,_D^2 h1^5 h5 c0 e0,,,3,_D^2 M h1^6 c0
h2 B5 g^2,109,19,62,0,-1,,,,,,,3,M h1 c0 e0^2 g
D^3 h2^2 n,109,19,57,0,1,,,,,,,,
D^2 h1^4 Q2,109,19,58,0,3,,,,D^2 h1^5 Q2,,,,
"h0^2 x109,17",109,19,56,0,5,,,,,,,,
_t^2 D^2 h0 g^3,109,20,57,1,-3,,,h,t D^3 h1 e0 g,,,3,_D^2 M P h1^6
M D h2^2 e0^2,109,20,60,0,-1,,,,,,,,
"_h1^7 x101,14",109,20,61,1,1,,,,"_h1^8 x101,14",,,,
_M D1 h1^11,109,20,62,1,3,,,,_M D1 h1^12,,,,
D^2 h1^5 h5 c0 e0,109,21,60,0,-4,,,,D^2 h1^6 h5 c0 e0,,,3,D^2 M h1^7 c0
t D^2 h1 g^3,109,21,60,0,-2,,,,,,,3,D^2 M h1^7 c0
_h1 h3 g^5,109,21,64,1,0,,,,_h1^2 h3 g^5,,,3,e0^4 g^2
D^2 M P c0,109,21,57,0,2,,,,D^2 M P h1 c0,,,,
M^2 P^2 h2,109,21,58,0,4,,,,,,,,
"h1^8 x101,14",109,22,63,0,-1,,,,"h1^9 x101,14",,,,
M D1 h1^12,109,22,64,0,1,,,,M D1 h1^13,,,,
h1^2 h3 g^5,109,23,66,0,-1,,,,,,,,
_D^2 M h1^7 c0,109,23,59,1,1,,,,_D^2 M h1^8 c0,,,,
_D^2 M P h1^7,109,24,58,1,0,,,,_D^2 M P h1^8,,,,
h1 e0^4 g^2,109,25,65,0,0,,,,,,,,
_P^13 h1^4,109,55,55,1,0,,,,loc,,,,
h2 h4 g3,110,6,58,0,-1,,,,,,,,
_h1^2 h4 g3,110,6,57,1,1,,,,,,,3,D h2 h6 c1
M1 h3^2,110,8,59,0,0,,,,,,,,
M h1^2 h6,110,9,58,0,0,,,,,,,,
D h2 h6 g,110,10,58,0,-2,,,,,,,,
D1 h3^2 g2,110,10,60,0,0,,,,,,,,
_e1 l1,110,10,59,1,2,,,,,,,,
_D h6 c0 d0,110,11,56,1,0,,_t h0 h6 d0 l,,,,,3,_t M D1 P h2
"_h1^3 x106,10",110,12,59,1,-5,,,,,,,3,_M D1 h1^3 c0
"x110,12",110,12,59,0,-3,,,,,,,,
_t h0 h6 d0 l,110,12,56,1,-1,,_t^2 h1 h6 d0^2 e0,,,,,3,_t M D1 P h0 h2
"y110,12",110,12,60,0,1,,,,,,,,
_D1 x g,110,12,59,1,3,,,,,,,,
"_y109,13",110,12,58,1,5,,,,,,,,
"h1 x109,12",110,13,58,0,-2,,,,,,,2?,D^2 D1 h1^2 h3
"h1 x109,12 again",110,13,58,0,-2,,,,,,,2?,"h1 x108,14"
_D h1^5 h6 e0,110,13,58,1,0,,,,,,,3,"_h1^5 x103,12"
_t^2 h1 h6 d0^2 e0,110,13,56,1,2,h,D h0^2 h6 i,,,,,3,_t^2 M D1 P h1^3
"h2 x107,13",110,14,59,0,-8,,,,,,,,
D1 h2^2 d1 g,110,14,62,0,-6,,,,,,,,
_D1 h1^4 i1,110,14,61,1,-4,,,,,,,,
"h1 y109,13",110,14,60,0,-2,,,,,,,,
"h1^4 x106,10",110,14,61,0,0,,,,,,,3,M D1 h1^4 c0
"h1 x109,13",110,14,58,0,2,,,,,,,,
D h0^2 h6 i,110,14,56,0,4,,D h0^3 h6 i,,,,,3,"x109,17"
"x110,14",110,14,60,0,6,,,,,,,,
_d1 g Q2,110,14,59,1,8,,,,,,,,
"x110,15",110,15,57,0,-3,,,,,,,,
h1^2 h6 d0^2 e0,110,15,60,0,-1,,,,,,,3?,M D1 P h1^4
D h1^6 h6 e0,110,15,60,0,1,,,,,,,3?,"h1^6 x103,12"
D h0^3 h6 i,110,15,56,0,3,,D h0^4 h6 i,,,,,3,"h0 x109,17"
D^2 C0,110,16,57,0,-11,,,,,,,3,D^3 h2^2 n
_t h0 h2 g^2 G0,110,16,60,1,-9,,,,,,,,
d1 e1 g^2,110,16,63,0,-7,,,,,,,,
_M D1 h1^4 c0,110,16,60,1,-5,,,,,,,,
D1 h1^5 i1,110,16,63,0,-3,,,,,,,,
_B6 h1^2 d1 g,110,16,61,1,-1,,,,,,,,
M^2 g,110,16,60,0,1,,,,,,,2?,M D1 P h1^4
M^2 g again,110,16,60,0,1,,,,,,,2?,"h1^6 x103,12"
D^3 e1,110,16,57,0,3,,,,,,,3,D^3 h2^2 n
_D^2 h1^2 j1,110,16,58,1,5,,,,,,,,
_h1^3 i1^2,110,16,62,1,7,,,,,,,,
D h0^4 h6 i,110,16,56,0,9,,D h0^5 h6 i,,,,,3,"h0^2 x109,17"
_D^2 h1 g^2 g2,110,16,60,1,11,,,,,,,,
_M D1 P h1^4,110,17,59,1,-4,,,,,,,,
_h1^9 h6 e0 g,110,17,62,1,-2,,,,,,,3,_M D1 h1^11
"_h1^6 x103,12",110,17,59,1,0,,,,,,,,
_D^2 h1^4 D4,110,17,58,1,2,,,,,,,,
D h0^5 h6 i,110,17,56,0,4,,,,,,,,
h2 g^2 C'',110,18,63,0,-7,,,,,,,,
D^3 h1 x,110,18,57,0,-5,,,,,,,3,D^2 M P c0
M D1 h1^5 c0,110,18,62,0,-3,,,,,,,,
"h1^4 x106,14",110,18,61,0,-1,,,,,,,,
h1^4 i1^2,110,18,64,0,1,,,,,,,,
D^2 h1^2 g^2 g2,110,18,62,0,3,,,,,,,,
_t^2 h2 B5 g^2,110,18,59,1,5,,,,,,,,
_D^2 h1^4 Q2,110,18,57,1,7,,,,,,,,
M D^2 h0 e0,110,19,58,0,-4,,,,,,,,
h1^10 h6 e0 g,110,19,64,0,-2,,,,,,,3,M D1 h1^12
D^2 h1^5 D4,110,19,60,0,0,,,,,,,,
M D1 P h1^5,110,19,61,0,2,,,,,,,,
_t M D^2 h1^2 d0,110,19,56,1,4,,,,,,,,
D^2 h2 c1 g^2,110,20,61,0,-2,,,,,,,,
_D^2 h1^5 h5 c0 e0,110,20,59,1,0,,,,,,,3,_D^2 M h1^7 c0
D^2 h1^5 Q2,110,20,59,0,2,,,,,,,,
t D^3 h1 e0 g,110,21,58,0,-2,,,,,,,3,_D^2 M P h1^7
"_h1^8 x101,14",110,21,62,1,0,,,,,,,,
_M D1 h1^12,110,21,63,1,2,,,,,,,,
D^2 h1^6 h5 c0 e0,110,22,61,0,-3,,,,,,,,
_h1^2 h3 g^5,110,22,65,1,-1,,,,,,,3,h1 e0^4 g^2
D h2^2 g^4,110,22,64,0,1,,"h1^9 x101,14",,,,,,
D^2 M P h1 c0,110,22,58,0,3,,,,,,,,
"h1^9 x101,14",110,23,64,0,-1,,,,,,,,
M D1 h1^13,110,23,65,0,1,,,,,,,,
_D^2 M h1^8 c0,110,24,60,1,0,,,,,,,,
_D^2 M P h1^8,110,25,59,1,0,,,,,,,,
P^12 d0,110,52,56,0,0,,P^12 h0 d0,,,,,,
P^12 h0 d0,110,53,56,0,0,,P^12 h0^2 d0,,,,,,
P^12 h0^2 d0,110,54,56,0,0,,,,,,,,
