name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
_D^2 h1^2 e0^2 g,105,21,57,1,5,,,,loc,,,,
h1^8 g D4,105,22,63,0,-4,,,,h0 h2^2 g^5,,,,
M h0 d0^2 l,105,22,58,0,-2,,,,,,,2,M h0^2 d0^3 e0
D^2 h0^2 e0 g^2,105,22,58,0,0,,,,,,,,
_D^2 c0 d0 e0^2,105,22,56,1,2,h,D^2 d0^2 k,,loc,h,D^2 d0^2 l,,
_t M h0 d0^3 e0 + D^2 c0 d0 e0^2,105,22,56,1,4,,_t M h0^2 d0^3 e0,h,M P D h1 d0^2,,_t M h0^2 d0^2 e0^2,,
D^2 d0^2 k,105,23,56,0,-3,,D^2 h0 d0^2 k,,,,D^2 h0 d0^2 l,2,D^2 h0 d0^4
_t M h0^2 d0^3 e0,105,23,56,1,-1,h,M d0 i^2,,,h,M d0 i j,,
D^3 P c0 e0,105,23,55,0,1,,,,loc,,,,
_M D P^2 h1^2 e0,105,23,55,1,3,,,,loc,,,,
D^2 h0 d0^2 k,105,24,56,0,-3,,,,,,,2,D^2 h0^2 d0^4
M d0 i^2,105,24,56,0,-1,,,,,,,,
e0^5 g,105,24,62,0,1,,h0 e0^5 g,,loc,,h0 e0^4 g^2,,
_t D^2 h0 d0^4,105,24,54,1,3,,_t D^2 h0^2 d0^4,h,P^2 D^3 h1 e0,,_t D^2 h0^2 d0^3 e0,,
h0 e0^5 g,105,25,62,0,-2,,h0^2 e0^5 g,,,,h0^2 e0^4 g^2,,
_t D^2 h0^2 d0^4,105,25,54,1,0,h,P^2 D^3 h0^2 e0,,,h,D^2 d0 i^2,,
_h1^2 e0^6,105,25,61,1,2,,,,loc,,,,
h0^2 e0^5 g,105,26,62,0,-2,,,,,,,,
P^2 D^3 h0^2 e0,105,26,54,0,0,,,,,,,,
_c0 d0^2 e0^4,105,26,60,1,2,h,d0^5 m,,loc,h,d0^4 e0 m,,
d0^5 m,105,27,60,0,-1,,h0 d0^5 m,,,,h0 d0^4 e0 m,2,h0 d0^5 e0^2
D c0 d0^4 e0,105,27,59,0,1,,,,loc,,,,
h0 d0^5 m,105,28,60,0,-1,,,,,,,2,h0^2 d0^5 e0^2
_t h0 d0^5 e0^2,105,28,58,1,1,,_t h0^2 d0^5 e0^2,h,P D h1 d0^4 e0,,_t h0^2 d0^4 e0^3,,
_t h0^2 d0^5 e0^2,105,29,58,1,-2,h,d0^4 i j,,,h,d0^4 i k,,
M P^3 c0 d0^2,105,29,57,0,0,,,,loc,,,,
_P D h1^2 d0^5,105,29,57,1,2,,,,loc,,,,
d0^4 i j,105,30,58,0,-2,,,,,,,,
_P^2 D c0 d0^4,105,30,56,1,0,,_t P h0 d0^5 j,,loc,,_t P h0 d0^5 k,,
M P^4 d0^2,105,30,56,0,2,,M P^4 h0 d0^2,,loc,,M P^4 h0 d0 e0,,
_t P h0 d0^5 j,105,31,56,1,-3,,_t^2 P^2 h1 d0^5 e0,,,,_t^2 P h1 d0^7,2,_t P^2 h0^2 d0^5 e0
M P^4 h0 d0^2,105,31,56,0,-1,,M P^4 h0^2 d0^2,,,,M P^4 h0^2 d0 e0,,
_P^3 D^2 h1^4 d0^2,105,31,55,1,1,,,,loc,,,,
_M P^5 h1^2 e0,105,31,55,1,3,,,,loc,,,,
_t^2 P^2 h1 d0^5 e0,105,32,56,1,-2,,,,,,,2,P^5 k m
M P^4 h0^2 d0^2,105,32,56,0,0,,,,,,,,
_P^4 D^2 h1^2 c0 d0,105,32,54,1,2,h,P^5 D^2 h0 e0,,loc,h,M P^5 i + P^4 D^2 h0 d0^2,,
P^3 D h1 d0^4,105,33,57,0,-1,,,,loc,,,,
P^5 D^2 h0 e0,105,33,54,0,1,,P^5 D^2 h0^2 e0,,,,M P^5 h0 i + P^4 D^2 h0^2 d0^2,2,M P^7 h2
P^5 D^2 h0^2 e0,105,34,54,0,0,,,,,,,2,M P^7 h0 h2
P^3 c0 d0^4 e0,105,35,59,0,0,,,,loc,,,,
P^4 d0^4 e0,105,36,58,0,0,,P^4 h0 d0^4 e0,,loc,,P^3 h0 d0^6,,
P^4 h0 d0^4 e0,105,37,58,0,-1,,P^4 h0^2 d0^4 e0,,,,P^3 h0^2 d0^6,,
_P^4 h1^2 d0^5,105,37,57,1,1,,,,loc,,,,
P^4 h0^2 d0^4 e0,105,38,58,0,-1,,,,,,,,
_P^5 c0 d0^4,105,38,56,1,1,h,P^6 d0^2 k,,loc,h,P^6 d0^2 l,,
P^6 d0^2 k,105,39,56,0,-1,,P^6 h0 d0^2 k,,,,P^6 h0 d0^2 l,2,P^6 h0 d0^4
P^7 D c0 e0,105,39,55,0,1,,,,loc,,,,
P^6 h0 d0^2 k,105,40,56,0,-1,,,,,,,2,P^6 h0^2 d0^4
_t P^6 h0 d0^4,105,40,54,1,1,,_t P^6 h0^2 d0^4,h,P^8 D h1 e0,,_t P^6 h0^2 d0^3 e0,,
_t P^6 h0^2 d0^4,105,41,54,1,0,h,P^7 i j,,,h,P^7 i k,,
P^7 i j,105,42,54,0,0,,,,,,,,
P^10 c0 e0,105,47,55,0,0,,,,loc,,,,
P^11 e0,105,48,54,0,0,,P^11 h0 e0,,loc,,P^10 h0 d0^2,,
P^11 h0 e0,105,49,54,0,0,,P^11 h0^2 e0,,,,P^10 h0^2 d0^2,,
P^11 h0^2 e0,105,50,54,0,0,,,,,,,,
P^13 h1,105,53,53,0,0,,,,loc,,,,
C1,106,6,56,0,0,,,,,,,,
_M1 h1^2 h3,106,8,56,1,-2,,,,,,,,
"h3 x99,7",106,8,56,0,0,,"h0 h3 x99,7",,,,,,
_t h2 h6 c1 g,106,8,55,1,2,,,,,h,D h2 h6 c1,,
"h0 h3 x99,7",106,9,56,0,-1,,,,,,,,
g2 H1,106,9,57,0,1,,,,h1 g2 H1,,"h1 h3 x101,8",2,g2 B7
"_t h2^2 x99,9",106,10,55,1,-2,,,,,,,,
"h3 x99,9",106,10,57,0,0,,,,"h1 h3 x99,9",,,,
"x106,10",106,10,57,0,2,,,,"h1 x106,10",,,2,M D1 h1 h3
_M D1 h1 h3,106,11,56,1,-1,h,h6 d0 k,,_M D1 h1^2 h3,h,h6 d0 l,2,"h3^2 x91,11"
D h1^2 h6 e0,106,11,56,0,1,,,,D h1^3 h6 e0,,,,
D e1 g2,106,12,57,0,-1,,,,,,,,
h6 d0 k,106,12,56,0,1,,h0 h6 d0 k,,,,h0 h6 d0 l,2,"h0 h3^2 x91,11"
h0 h6 d0 k,106,13,56,0,-6,,,,,,,,
M D1 h1^2 h3,106,13,58,0,-4,,,,,,,,
"x106,13",106,13,58,0,-2,,,,"h1 x106,13",,,2,D D1 h1^2 h3 g
"x106,13 again",106,13,58,0,-2,,,,,,,2,h1^3 h6 c0 d0 e0
_t h2 g^2 H1,106,13,57,1,0,,,h,D h1 H1 g,,_t h2^2 g^2 H1,2,_t^2 d1^2 g^2
_h1^5 h6 e0 g,106,13,58,1,2,,,,_h1^6 h6 e0 g,,,,
_D^2 D4,106,13,54,1,4,h,D^2 D2,,_D^2 h1 D4,h,D^2 A',2,D^2 Q2
_D^2 D4 again,106,13,54,1,4,,,,,h,D^2 (A+A'),2,_D^2 h1 B6
"_h1^2 x103,12",106,13,55,1,6,,,,loc,,,,
_g d1 i1,106,14,59,1,-5,,,,_h1 g d1 i1,h,"h1 x88,10 g",,
"x106,14",106,14,57,0,-3,,,,"h1 x106,14",,,2,P h1^3 h6 d0 e0
D^2 D2,106,14,54,0,-1,,D^2 h0 D2,,,,D^2 h0 (A+A'),2,D^2 h0 Q2
i1^2,106,14,60,0,1,,,,h1 i1^2,,,,
_D D1 h1^2 h3 g,106,14,57,1,3,,,,,,,,
_h1^3 h6 c0 d0 e0,106,14,57,1,5,,,,_h1^4 h6 c0 d0 e0,,,,
D^2 h1 D4,106,15,56,0,-5,,,,D^2 h1^2 D4,,,2,D^2 h1^2 B6
t g^2 G0,106,15,59,0,-3,,,,t h1 g^2 G0,,,2,D h1^2 g j1
t g^2 G0 again,106,15,59,0,-3,,,,,,,2,h2 g^2 C0
h1^6 h6 e0 g,106,15,60,0,-1,,,,h1^7 h6 e0 g,,,,
_P h1^3 h6 d0 e0,106,15,56,1,1,,,,_P h1^4 h6 d0 e0,,,,
D^2 h0 D2,106,15,54,0,3,,,,,,,,
M D1 P h1,106,15,57,0,5,,,,loc,,,,
h2 g^2 C',106,16,60,0,-11,,,,,,h0 h2 g^2 G0,,
_t h2 g^2 C0,106,16,57,1,-9,,,,,,_t^2 h1 g^2 C'',,
"_h1^3 y102,14",106,16,59,1,-7,,,,"_h1^4 y102,14",,,2,t M g^3
h1^4 h6 c0 d0 e0,106,16,59,0,-5,,,,h1^5 h6 c0 d0 e0,,,,
h1 g d1 i1,106,16,61,0,-3,,,,h1^2 g d1 i1,,,,
D h3 B6 g,106,16,58,0,-1,,,,D h1 h3 B6 g,,,,
_D^2 h1 h5 c0 e0,106,16,55,1,1,,,,_D^2 h1^2 h5 c0 e0,,,,
D^2 h1 Q2,106,16,55,0,3,,,,D^2 h1^2 Q2,,,,
_D h1^2 g j1,106,16,58,1,5,,,,,,,,
_D^2 h1^2 B6,106,16,55,1,7,,,,_t^3 B5 g^2,,,,
D^2 e1 g,106,16,57,0,9,,,,D^2 h1 e1 g,,D^2 h1^2 j1,,
_h1 d1^2 g^2,106,16,60,1,11,,,,_h1^2 d1^2 g^2,h,B6 h1^2 d1 g,,
"_h1^4 x101,14",106,17,58,1,-1,,,,"_h1^5 x101,14",,,,
P h1^4 h6 d0 e0,106,17,58,0,1,,,,P h1^5 h6 d0 e0,,,,
D^2 h1^2 h5 c0 e0,106,18,57,0,-7,,,,D^2 h1^3 h5 c0 e0,,,,
"h1^4 y102,14",106,18,61,0,-5,,,,"h1^5 y102,14",,,,
D^3 h1^2 d1,106,18,56,0,-3,,,,,,,,
_D^2 h1^4 i1,106,18,57,1,-1,,,,_D^2 h1^5 i1,,,,
h1^2 d1^2 g^2,106,18,62,0,1,,,,,,,,
t B5 g^2,106,18,59,0,3,,,,,,,,
_t M h0 g^3,106,18,58,1,5,,_t M h0^2 g^3,h,M D h1 e0 g,,_t M h0 h2 g^3,,
_t D^2 h1 g T,106,18,55,1,7,,,,,h,D^3 h2^2 n,,
"h1^5 x101,14",106,19,60,0,-5,,,,"h1^6 x101,14",,,,
t M h1 g^3,106,19,60,0,-3,,,,,,,,
P^3 h1^2 h6 e0,106,19,56,0,-1,,,,P^3 h1^3 h6 e0,,,,
_t M h0^2 g^3,106,19,58,1,1,h,M D h2^2 d0 e0,,,h,M D h2^2 e0^2,,
M^2 P c0,106,19,57,0,3,,,,loc,,,,
_M D h1^2 e0^2,106,19,57,1,5,,,,loc,,,,
D^2 h2 g m,106,20,58,0,-7,,D^2 h0 h2 g m,,,,t D^2 h1 g^3,2,D^2 h0^2 e0 g^2
M D h2^2 d0 e0,106,20,58,0,-5,,,,,,,,
D h2 c1 g^3,106,20,61,0,-3,,,,,,,,
_P h1^9 h6 c0 e0,106,20,59,1,-1,,,,_P h1^10 h6 c0 e0,,,,
D^2 h1^5 i1,106,20,59,0,1,,,,,,,,
_M D c0 d0^2,106,20,56,1,3,,_t M h0 d0^2 l,,loc,,_t M h0 d0^2 m,,
_t D^2 h0 e0 g^2,106,20,56,1,5,,_t D^2 h0^2 e0 g^2,h,D^3 h1 e0^2,,_t D^2 h0^2 g^3,,
M^2 P^2,106,20,56,0,7,,M^2 P^2 h0,,loc,,M^2 P^2 h2,,
_h1^8 g D4,106,21,62,1,-6,,,,_h0 h2^2 g^5,,,,
D^2 h0 h2 g m,106,21,58,0,-4,,,,,,,,
_t M h0 d0^2 l,106,21,56,1,-2,,_t^2 M h1 d0^3 e0,,,,_t^2 M h1 d0^2 e0^2,2,_t M h0^2 d0^3 e0
_t D^2 h0^2 e0 g^2,106,21,56,1,0,h,D^3 h2^2 d0^2,,,h,D^3 h2^2 d0 e0,,
M^2 P^2 h0,106,21,56,0,2,,M^2 P^2 h0^2,,,,M^2 P^2 h0 h2,,
_D^2 M P h1^4,106,21,55,1,4,,,,loc,,,,
_D^3 h1^2 d0 e0,106,21,55,1,6,,,,loc,,,,
h2^2 g^5,106,22,64,0,-5,,h0 h2^2 g^5,,,,h1^2 h3 g^5,,
P h1^10 h6 c0 e0,106,22,61,0,-3,,,,P h1^11 h6 c0 e0,,,,
_t^2 M h1 d0^3 e0,106,22,56,1,-1,,,,,,,2,M d0 i^2
D^3 h2^2 d0^2,106,22,56,0,1,,,,,,,,
_D^3 P c0 e0,106,22,54,1,3,,_t D^2 h0 d0^2 k,,loc,,_t D^2 h0 d0^2 l,,
M^2 P^2 h0^2,106,22,56,0,5,,M^2 P^2 h0^3,,,,,,
h0 h2^2 g^5,106,23,64,0,-5,,,,,,,,
M P D h1 d0^2,106,23,57,0,-3,,,,loc,,,,
e0^3 g m,106,23,62,0,-1,,h0 e0^3 g m,,,,h0 e0^2 g^2 m,2,h0 e0^5 g
_t D^2 h0 d0^2 k,106,23,54,1,1,,_t^2 D^2 h1 d0^4,,,,_t^2 D^2 h1 d0^3 e0,2,_t D^2 h0^2 d0^4
M^2 P^2 h0^3,106,23,56,0,3,,M^2 P^2 h0^4,,,,,,
D c0 e0^2 g^2,106,23,61,0,5,,,,loc,,,,
h0 e0^3 g m,106,24,62,0,-3,,,,,,,2,h0^2 e0^5 g
_t^2 D^2 h1 d0^4,106,24,54,1,-1,,,,,,,2,P^2 D^3 h0^2 e0
M^2 P^2 h0^4,106,24,56,0,1,,M^2 P^2 h0^5,,,,,,
_t h0 e0^5 g,106,24,60,1,3,,_t h0^2 e0^5 g,h,D h1 d0 e0^4,,_t h0^2 e0^4 g^2,,
P^2 D^3 h1 e0,106,25,55,0,-4,,,,loc,,,,
M^2 P^2 h0^5,106,25,56,0,-2,,M^2 P^2 h0^6,,,,,,
_t h0^2 e0^5 g,106,25,60,1,0,h,D h2^2 d0^3 e0^2,,,h,D h2^2 d0^2 e0^3,,
M P c0 d0^2 e0,106,25,59,0,2,,,,loc,,,,
_D h1^2 d0^2 e0^3,106,25,59,1,4,,,,loc,,,,
M^2 P^2 h0^6,106,26,56,0,-3,,,,,,,,
D h2^2 d0^3 e0^2,106,26,60,0,-1,,,,,,,,
_D c0 d0^4 e0,106,26,58,1,1,,_t h0 d0^5 m,,loc,,_t h0 d0^4 e0 m,,
M P^2 d0^2 e0,106,26,58,0,3,,M P^2 h0 d0^2 e0,,loc,,M P h0 d0^4,,
_t h0 d0^5 m,106,27,58,1,-3,,_t^2 h1 d0^5 e0^2,,,,_t^2 h1 d0^4 e0^3,2,_t h0^2 d0^5 e0^2
M P^2 h0 d0^2 e0,106,27,58,0,-1,,M P^2 h0^2 d0^2 e0,,,,M P h0^2 d0^4,,
P D^2 c0 d0^3,106,27,57,0,1,,,,loc,,,,
_M P^2 h1^2 d0^3,106,27,57,1,3,,,,loc,,,,
_t^2 h1 d0^5 e0^2,106,28,58,1,-3,,,,,,,2,d0^4 i j
M P^2 h0^2 d0^2 e0,106,28,58,0,-1,,,,,,,,
_M P^3 c0 d0^2,106,28,56,1,1,h,M P^4 k,,loc,h,M P^4 l,,
P^2 D^2 d0^3,106,28,56,0,3,,P^2 D^2 h0 d0^3,,loc,,P^2 D^2 h0 d0^2 e0,,
P D h1 d0^4 e0,106,29,59,0,-3,,,,loc,,,,
M P^4 k,106,29,56,0,-1,,M P^4 h0 k,,,,M P^4 h0 l,2,M P^4 h0 d0^2
P^2 D^2 h0 d0^3,106,29,56,0,1,,P^2 D^2 h0^2 d0^3,,,,P^2 D^2 h0^2 d0^2 e0,,
_P^3 D^2 h1^2 d0 e0,106,29,55,1,3,,,,loc,,,,
M P^4 h0 k,106,30,56,0,-1,,,,,,,2,M P^4 h0^2 d0^2
P^2 D^2 h0^2 d0^3,106,30,56,0,1,,,,,,,,
c0 d0^7,106,31,61,0,0,,,,loc,,,,
P d0^7,106,32,60,0,0,,P h0 d0^7,,loc,,P h0 d0^6 e0,,
P h0 d0^7,106,33,60,0,-1,,P h0^2 d0^7,,,,P h0^2 d0^6 e0,,
_P^2 h1^2 d0^5 e0,106,33,59,1,1,,,,loc,,,,
P h0^2 d0^7,106,34,60,0,-1,,,,,,,,
_P^3 c0 d0^4 e0,106,34,58,1,1,h,P^5 d0 e0 m,,loc,h,P^4 d0^3 m,,
P^5 d0 e0 m,106,35,58,0,-1,,P^5 h0 d0 e0 m,,,,P^4 h0 d0^3 m,2,P^4 h0 d0^4 e0
P^4 D c0 d0^3,106,35,57,0,1,,,,loc,,,,
P^5 h0 d0 e0 m,106,36,58,0,-1,,,,,,,2,P^4 h0^2 d0^4 e0
_t P^4 h0 d0^4 e0,106,36,56,1,1,,_t P^4 h0^2 d0^4 e0,h,P^5 D h1 d0^3,,_t P^3 h0^2 d0^6,,
_t P^4 h0^2 d0^4 e0,106,37,56,1,-2,h,P^6 i m,,,h,P^6 j m,,
_M P^7 h1^4,106,37,55,1,0,,,,loc,,,,
_P^6 D h1^2 d0 e0,106,37,55,1,2,,,,loc,,,,
P^6 i m,106,38,56,0,-1,,,,,,,,
_P^7 D c0 e0,106,38,54,1,1,,_t P^6 h0 d0^2 k,,loc,,_t P^6 h0 d0^2 l,,
_t P^6 h0 d0^2 k,106,39,54,1,0,,_t^2 P^6 h1 d0^4,,,,_t^2 P^6 h1 d0^3 e0,2,_t P^6 h0^2 d0^4
_t^2 P^6 h1 d0^4,106,40,54,1,0,,,,,,,2,P^7 i j
P^8 D h1 e0,106,41,55,0,0,,,,loc,,,,
P^7 c0 d0^3,106,43,57,0,0,,,,loc,,,,
P^8 d0^3,106,44,56,0,0,,P^8 h0 d0^3,,loc,,P^8 h0 d0^2 e0,,
P^8 h0 d0^3,106,45,56,0,-1,,P^8 h0^2 d0^3,,,,P^8 h0^2 d0^2 e0,,
_P^9 h1^2 d0 e0,106,45,55,1,1,,,,loc,,,,
P^8 h0^2 d0^3,106,46,56,0,-1,,,,,,,,
_P^10 c0 e0,106,46,54,1,1,h,P^10 j,,loc,h,P^9 d0 i,,
P^10 j,106,47,54,0,0,,P^10 h0 j,,,,P^9 h0 d0 i,2,P^11 h0 e0
P^10 h0 j,106,48,54,0,0,,,,,,,2,P^11 h0^2 e0
h4 g3,107,5,56,0,0,,h0 h4 g3,,h1 h4 g3,,h2 h4 g3,,
h0 h4 g3,107,6,56,0,0,,h0^2 h4 g3,,,,h0 h2 h4 g3,,
h0^2 h4 g3,107,7,56,0,-1,,,,,,,,
"x107,7",107,7,56,0,1,,"h0 x107,7",,,,,,
"h0 x107,7",107,8,56,0,0,,,,,,,,
D h6 g,107,9,56,0,0,,D h0 h6 g,,D h1 h6 g,,D h2 h6 g,,
h1 g2 H1,107,10,58,0,-2,,,,,,,,
D h0 h6 g,107,10,56,0,0,,D h0^2 h6 g,,,,,,
_D h1^2 h6 e0,107,10,55,1,2,,,,_D h1^3 h6 e0,,,,
"h1 h3 x99,9",107,11,58,0,-2,,,,,,,,
"h1 x106,10",107,11,58,0,0,,,,"h1^2 x106,10",,,2,M D1 h1^2 h3
D h0^2 h6 g,107,11,56,0,2,,,,,,,,
"_x106,13",107,12,57,1,-3,,,,"_h1 x106,13",,,2,_D D1 h1^2 h3 g
"_x106,13 again",107,12,57,1,-3,,,,,,,2,_h1^3 h6 c0 d0 e0
_M D1 h1^2 h3,107,12,57,1,-1,,,h,h6 d0^2 e0,,,,
D h1^3 h6 e0,107,12,57,0,1,,,,D h1^4 h6 e0,,,,
"x107,12",107,12,56,0,3,,,,,,D h1 h6 c0 d0,,
"_x106,14",107,13,56,1,-4,,,,"_h1 x106,14",,,2,_P h1^3 h6 d0 e0
D1 h1^2 i1,107,13,60,0,-2,,,,D1 h1^3 i1,,,,
_i1^2,107,13,59,1,0,,,,_h1 i1^2,,,,
"x107,13",107,13,57,0,2,,,,,,"h2 x107,13",,
D1 h2 g d1,107,13,60,0,4,,,,,,D1 h2^2 d1 g,,
"h1 x106,13",107,14,59,0,-3,,,,"h1^2 x106,13",,,2,h1^4 h6 c0 d0 e0
D h1 H1 g,107,14,58,0,-1,,,,D h1^2 H1 g,,,2,D h3 B6 g
_h1^6 h6 e0 g,107,14,59,1,1,,,,_h1^7 h6 e0 g,,,,
_D^2 h1 D4,107,14,55,1,3,,,,_D^2 h1^2 D4,,,2,D^2 h1 Q2
_D^2 h1 D4 again,107,14,55,1,3,,,,,,,2,_D^2 h1^2 B6
_t h2 g^2 C',107,15,58,1,-8,,,,,,_t h0 h2 g^2 G0,,
_t D^2 e1 g,107,15,55,1,-6,,,,,h,D^2 C0,,
_h1 g d1 i1,107,15,60,1,-4,,,,_h1^2 g d1 i1,,,,
_D h3 B6 g,107,15,57,1,-2,,,,_D h1 h3 B6 g,,,,
D^2 j1,107,15,57,0,0,,,,D^2 h1 j1,,,,
B6 d1 g,107,15,60,0,2,,,,B6 h1 d1 g,,,,
"h1 x106,14",107,15,58,0,4,,,,"h1^2 x106,14",,,2,P h1^4 h6 d0 e0
h1 i1^2,107,15,61,0,6,,,,h1^2 i1^2,,,,
_h1^4 h6 c0 d0 e0,107,15,58,1,8,,,,_h1^5 h6 c0 d0 e0,,,,
D^2 h1^2 D4,107,16,57,0,-4,,,,D^2 h1^3 D4,,,,
t h1 g^2 G0,107,16,60,0,-2,,,,,,,,
h1^7 h6 e0 g,107,16,61,0,0,,,,h1^8 h6 e0 g,,,,
_P h1^4 h6 d0 e0,107,16,57,1,2,,,,_P h1^5 h6 d0 e0,,,,
M^2 e0,107,16,58,0,4,,M^2 h0 e0,,loc,,M^2 h0 g,,
"_h1^4 y102,14",107,17,60,1,-12,,,,"_h1^5 y102,14",,,2,t M h1 g^3
M^2 h0 e0,107,17,58,0,-10,,M^2 h0^2 e0,,,,M^2 h0^2 g,,
h1^5 h6 c0 d0 e0,107,17,60,0,-8,,,,h1^6 h6 c0 d0 e0,,,,
h1^2 g d1 i1,107,17,62,0,-6,,,,,,,,
D h1 h3 B6 g,107,17,59,0,-4,,,,,,,,
_D^2 h1^2 h5 c0 e0,107,17,56,1,-2,,,,_D^2 h1^3 h5 c0 e0,,,,
D^2 h1^2 Q2,107,17,56,0,0,,,,D^2 h1^3 Q2,,,,
_t^3 B5 g^2,107,17,56,1,2,,,h,D^2 h1^3 Q2,,,,
D^2 h1 e1 g,107,17,58,0,4,,,,D^2 h1^2 e1 g,,,,
_D^3 h1^2 d1,107,17,55,1,6,,,,_t^2 D^2 c1 g^2,,,,
_h1^2 d1^2 g^2,107,17,61,1,8,,,h,h1 g^2 C'',,,,
g^2 C'',107,17,61,0,10,,,,h1 g^2 C'',,h2 g^2 C'',,
_M^2 h1^2 d0,107,17,57,1,12,,,,loc,,,,
"_h1^5 x101,14",107,18,59,1,-6,,,,"_h1^6 x101,14",,,,
P h1^5 h6 d0 e0,107,18,59,0,-4,,,,,,,,
M^2 h0^2 e0,107,18,58,0,-2,,,,,,,,
_M^2 P c0,107,18,56,1,0,h,"P^2 x91,11",,loc,h,P D D1 j,,
M D^2 d0,107,18,56,0,2,,M D^2 h0 d0,,loc,,M D^2 h0 e0,,
_P^3 h1^2 h6 e0,107,18,55,1,4,,,,_P^3 h1^3 h6 e0,,,,
_t^2 M h1 g^3,107,18,58,1,6,,,,,h,t M D h1 g^2,2,M D h2^2 d0 e0
D^2 h1^3 h5 c0 e0,107,19,58,0,-7,,,,D^2 h1^4 h5 c0 e0,,,,
"h1^5 y102,14",107,19,62,0,-5,,,,,,,,
_D^2 h1^5 i1,107,19,58,1,-3,,,h,t D^2 g^3,,,,
M D h1 e0 g,107,19,59,0,-1,,,,loc,,,,
_t D^2 h2 g m,107,19,56,1,1,,_t D^2 h0 h2 g m,,,,_t^2 D^2 h1 g^3,2,_t D^2 h0^2 e0 g^2
"P^2 x91,11",107,19,56,0,3,,"P^2 h0 x91,11",,,,P D D1 h0 j,2,M^2 P^2 h0
M D^2 h0 d0,107,19,56,0,5,,M D^2 h0^2 d0,,,,M D^2 h0^2 e0,,
D^2 c1 g^2,107,19,59,0,7,,,,,,D^2 h2 c1 g^2,,
"h1^6 x101,14",107,20,61,0,-4,,,,"h1^7 x101,14",,,,
P^3 h1^3 h6 e0,107,20,57,0,-2,,,,,,,,
_t D^2 h0 h2 g m,107,20,56,1,0,,,,,h,t D^3 h1 e0 g,2,D^3 h2^2 d0^2
"P^2 h0 x91,11",107,20,56,0,2,,"P^2 h0^2 x91,11",,,,,2,M^2 P^2 h0^2
M D^2 h0^2 d0,107,20,56,0,4,,,,,,,,
_t h2^2 g^5,107,21,62,1,-5,h,D h2^2 e0 g^3,,,h,D h2^2 g^4,,
h3 g^5,107,21,64,0,-3,,,,h1 h3 g^5,,,2,h0 h2^2 g^5
_P h1^10 h6 c0 e0,107,21,60,1,-1,,,,_P h1^11 h6 c0 e0,,,,
D^3 h1 e0^2,107,21,57,0,1,,,,loc,,,,
"P^2 h0^2 x91,11",107,21,56,0,3,,"P^2 h0^3 x91,11",,,,,2,M^2 P^2 h0^3
M c0 e0^2 g,107,21,61,0,5,,,,loc,,,,
_h0 h2^2 g^5,107,22,63,1,-4,,,,,,,,
D h2^2 e0 g^3,107,22,62,0,-2,,P h1^11 h6 c0 e0,,,,"h1^9 x101,14",,
"P^2 h0^3 x91,11",107,22,56,0,0,,"P^2 h0^4 x91,11",,,,,2,M^2 P^2 h0^4
_D c0 e0^2 g^2,107,22,60,1,2,,_t h0 e0^3 g m,,loc,,_t h0 e0^2 g^2 m,,
M d0^2 e0^2,107,22,60,0,4,,M h0 d0^2 e0^2,,loc,,M h0 d0 e0^3,,
P h1^11 h6 c0 e0,107,23,62,0,-5,,,,,,,,
"P^2 h0^4 x91,11",107,23,56,0,-3,,"P^2 h0^5 x91,11",,,,,2,M^2 P^2 h0^5
_t h0 e0^3 g m,107,23,60,1,-1,,_t^2 h1 e0^5 g,,,,_t^2 h1 e0^4 g^2,2,_t h0^2 e0^5 g
M h0 d0^2 e0^2,107,23,60,0,1,,M h0^2 d0^2 e0^2,,,,M h0^2 d0 e0^3,,
D^2 c0 e0^3,107,23,59,0,3,,,,loc,,,,
_M h1^2 d0^3 e0,107,23,59,1,5,,,,loc,,,,
"P^2 h0^5 x91,11",107,24,56,0,-4,,,,,,,2,M^2 P^2 h0^6
_t^2 h1 e0^5 g,107,24,60,1,-2,,,,,,,2,D h2^2 d0^3 e0^2
M h0^2 d0^2 e0^2,107,24,60,0,0,,,,,,,,
_M P c0 d0^2 e0,107,24,58,1,2,h,M P d0^2 j,,loc,h,M P d0^2 k,,
D^2 d0^3 e0,107,24,58,0,4,,D^2 h0 d0^3 e0,,loc,,D^2 h0 d0^2 e0^2,,
D h1 d0 e0^4,107,25,61,0,-4,,,,loc,,,,
M P d0^2 j,107,25,58,0,-2,,M P h0 d0^2 j,,,,M P h0 d0^2 k,2,M P^2 h0 d0^2 e0
D^2 h0 d0^3 e0,107,25,58,0,0,,D^2 h0^2 d0^3 e0,,,,D^2 h0^2 d0^2 e0^2,,
M P^2 D c0 d0,107,25,57,0,2,,,,loc,,,,
_D^2 h1^2 d0^4,107,25,57,1,4,,,,loc,,,,
M P h0 d0^2 j,107,26,58,0,-2,,,,,,,2,M P^2 h0^2 d0^2 e0
D^2 h0^2 d0^3 e0,107,26,58,0,0,,,,,,,,
_P D^2 c0 d0^3,107,26,56,1,2,,_t M P^2 h0^2 d0^2 e0,,loc,h,P D^2 d0^2 j,,
_P D^2 c0 d0^3 again,107,26,56,1,2,,,,,,_t M P h0^2 d0^4,,
_t M P^2 h0^2 d0^2 e0,107,27,56,1,-2,h,P^2 D^2 h0 d0 k,,,h,P D^2 h0 d0^2 j,2,P^2 D^2 h0 d0^3
